lsoa21cd,mean_delay,vehicle_count
E01005948,3.86,9
E01006022,6.48,13
E01005943,2.53,12
E01033667,-3.88,1
E01033667,15.17,1
E01033667,6.83,7
E01005139,5.88,11
E01033664,6.18,9
E01005139,6,9
E01033687,5.88,9
E01033687,6.42,11
E01005139,6.68,11
E01005138,5.87,11
E01005138,5.35,10
E01005249,3.39,8
E01005139,4.97,10
E01005138,3.67,6
E01005138,9.18,8
E01005139,4.53,8
E01005139,8.18,11
E01005135,3.95,6
E01005135,9.11,8
E01005138,3.86,6
E01005138,9.3,8
E01005138,5.16,10
E01005138,5.62,11
E01005141,4.45,10
E01005138,4.86,11
E01005141,4.81,8
E01005141,5.5,11
E01033687,4.74,8
E01033687,5.71,11
E01033685,4.24,8
E01033667,0.24,2
E01005226,4.5,11
E01005226,1.87,9
E01005229,2.88,8
E01005229,4.98,11
E01005229,3.45,8
E01005229,5.42,11
E01005229,3.98,8
E01005252,5.13,11
E01005252,4.54,8
E01005252,5.24,11
E01033685,5.15,11
E01005139,4.19,8
E01005205,4.08,11
E01005205,3.51,9
E01005202,3.58,9
E01005224,4.62,11
E01005223,3.37,9
E01005223,4.82,11
E01005224,4.67,11
E01005205,5.4,9
E01005203,3.85,11
E01005203,5.03,9
E01005203,3.96,11
E01005203,4.64,9
E01005203,4.06,10
E01005205,3.68,11
E01005205,5.02,10
E01005205,3.87,11
E01005139,4.68,9
E01033687,8.27,12
E01033664,5.59,9
E01033664,4.84,8
E01033664,4.31,8
E01033651,2.98,10
E01033665,4.45,9
E01033665,4.59,9
E01033651,4.29,9
E01033651,4.01,9
E01033651,4.55,8
E01033664,4.06,9
E01033651,4.99,8
E01033676,4.09,9
E01005130,5,9
E01005139,9.12,11
E01005136,3.86,3
E01005136,5.18,6
E01005203,5.88,9
E01005203,3.55,9
E01005203,4.82,9
E01033676,3.98,9
E01033676,5.42,9
E01005414,2.13,1
E01005448,2.73,1
E01005448,3.14,1
E01005421,2.54,1
E01005421,1.9,1
E01005421,2.59,1
E01005421,2.29,1
E01005453,2.16,1
E01005416,3.67,1
E01005415,2.55,1
E01005416,2.37,1
E01005416,2.07,1
E01005414,2.24,1
E01005414,2.36,1
E01005414,2.21,1
E01005414,1.76,1
E01005414,1.56,1
E01005414,1.77,1
E01005414,0.5,1
E01005414,1.1,1
E01005414,1.22,1
E01005414,1.83,1
E01005443,0.44,1
E01005452,1.66,1
E01005452,1.59,1
E01005452,1.1,1
E01005453,1.69,1
E01005412,4.18,1
E01005412,4.07,1
E01005412,3,1
E01005416,3.21,1
E01005416,3.14,1
E01005448,2.83,1
E01005453,1.72,1
E01005517,2.96,1
E01005523,5.63,1
E01005519,6.34,1
E01005519,5.79,1
E01005519,5.6,1
E01005559,5.2,1
E01005556,5.49,1
E01005555,5.03,1
E01005555,4.7,1
E01005598,6.95,1
E01005596,7.1,1
E01005596,6.02,1
E01005523,6.4,1
E01005523,4.47,1
E01005596,5.18,1
E01005516,4.71,1
E01005516,3.36,1
E01005517,3.48,1
E01005631,3.38,10
E01005631,1.78,5
E01005631,2.63,3
E01033658,2.19,7
E01033658,2.25,5
E01033990,5.57,15
E01033658,1.2,3
E01033658,-0.01,2
E01033658,-1.54,2
E01005605,0.62,7
E01005605,-0.19,4
E01005605,3.07,12
E01005620,3.32,13
E01005628,4.22,22
E01032909,1.06,7
E01032909,-0.86,5
E01032909,2.31,5
E01033990,1.39,7
E01033990,-0.61,5
E01033990,2.04,5
E01033989,5.77,16
E01005631,5.94,23
E01005682,5.46,13
E01005682,3.17,8
E01005682,2.45,6
E01033991,4.44,11
E01033991,2.56,7
E01033991,2.05,6
E01005619,2.42,13
E01005619,1.06,6
E01005619,-0.18,4
E01005619,1.85,7
E01005619,0.36,4
E01005619,3.31,13
E01005619,1.3,7
E01005619,-0.19,4
E01005619,3.43,13
E01005617,3.48,13
E01005618,1.43,7
E01005618,0.14,4
E01005621,1.76,7
E01005621,0.38,4
E01005621,3.39,13
E01005621,3.12,13
E01005621,1.64,7
E01005621,-0.08,5
E01005621,3.01,13
E01005618,1.86,7
E01005618,0.29,5
E01005620,1.64,7
E01005620,-0.01,5
E01005620,3.11,13
E01005620,2.76,7
E01005620,1.42,4
E01005620,2.55,13
E01005645,2.85,13
E01005645,2.6,7
E01005645,1.17,4
E01005643,2.99,13
E01005642,2.12,7
E01005642,0.78,4
E01005642,1.77,7
E01005642,0.5,4
E01005641,3.27,13
E01005643,2.84,13
E01005643,1.81,7
E01005643,0.6,4
E01005643,2,13
E01005639,1.68,6
E01005639,0.93,4
E01005639,2.47,12
E01005639,1.78,6
E01005639,1.14,4
E01005641,1.68,12
E01005641,1.88,6
E01005641,1.31,4
E01005641,1.54,12
E01005641,2.25,6
E01005641,1.74,4
E01005642,1.63,12
E01005642,1.88,6
E01005642,1.64,5
E01005640,1.34,6
E01005640,1.2,5
E01005640,1.66,12
E01005640,1.74,12
E01005640,0.81,6
E01005640,0.81,5
E01033991,5.44,20
E01005640,2.21,12
E01005640,1.07,6
E01005640,1.31,5
E01005640,2.23,12
E01005640,0.24,6
E01005640,0.37,5
E01005605,0.14,6
E01005605,-0.36,5
E01005601,4.31,23
E01005601,5.27,12
E01005601,3.44,8
E01005601,2.39,5
E01005599,4.99,12
E01005599,3.16,8
E01005599,2.51,5
E01005599,4.11,23
E01005599,4.96,12
E01005599,3.06,8
E01005599,3.05,3
E01005599,4.08,23
E01005632,4.59,12
E01005632,2.91,8
E01005632,2.88,3
E01005632,4.21,23
E01005603,4.79,23
E01005603,5.22,12
E01005603,3.2,7
E01005603,2.26,6
E01005603,5.2,12
E01005603,3.52,7
E01005603,2.91,5
E01005602,4.66,23
E01005602,4.96,23
E01005602,4.97,13
E01005602,3.06,6
E01005602,3.1,5
E01005631,4.26,10
E01005631,2.96,8
E01005631,3.36,3
E01005599,3.81,22
E01005599,6.08,12
E01005599,3.39,5
E01005599,3.63,4
E01005599,4.25,22
E01005599,6.24,11
E01005599,3.3,5
E01005599,3.5,5
E01005635,4.26,22
E01005635,6.71,11
E01005635,4.41,6
E01005635,4.12,5
E01005635,3.89,22
E01005719,6.79,11
E01005719,4.4,6
E01005719,4.43,5
E01005719,3.91,22
E01005724,3.49,22
E01005724,7.85,12
E01005724,5.8,7
E01005724,4.94,5
E01005630,3.2,22
E01005630,7.65,13
E01005630,5.39,8
E01005630,4.78,6
E01005722,3.4,22
E01005629,6.98,13
E01005629,4.8,8
E01005629,3.87,6
E01005722,6.97,13
E01005722,4.61,8
E01005722,3.78,6
E01005722,3.74,22
E01005628,6.19,13
E01005628,3.96,8
E01005628,3.18,6
E01005628,4.29,21
E01005680,6.2,13
E01005680,3.98,8
E01005680,2.96,6
E01005681,4.39,20
E01005610,4.83,13
E01005610,2.83,8
E01005610,1.89,6
E01005610,5.94,20
E01005682,5.54,20
E01005682,5.65,13
E01005682,3.61,8
E01005682,2.67,6
E01033991,6.28,18
E01032906,2.98,11
E01032906,-1.02,5
E01032906,1.59,7
E01033991,3.57,11
E01033991,2.04,7
E01033991,1.59,6
E01032906,5.85,18
E01033991,3.69,11
E01033991,2.04,7
E01033991,1.28,6
E01033991,6.86,20
E01005680,6.07,13
E01005680,3.86,8
E01005680,3.25,6
E01005680,4.3,21
E01005681,5.79,13
E01005681,3.56,8
E01005681,3,6
E01032909,3.96,15
E01033658,4.03,14
E01006121,1.84,12
E01006121,0,6
E01006121,-1.06,4
E01006121,-0.23,2
E01006121,3.14,10
E01006121,2.2,5
E01006121,1.98,3
E01006121,3.09,9
E01006121,2.53,7
E01006121,3.72,3
E01006121,5.42,12
E01006121,3.47,6
E01006121,3.6,5
E01006121,4.9,22
E01006121,6.13,14
E01006121,0.78,10
E01006121,2.31,7
E01006121,3.96,4
E01033664,1.04,17
E01033667,-0.34,11
E01033653,-0.93,14
E01033653,1.55,17
E01033654,1.21,17
E01033653,1.21,17
E01005539,3.7,15
E01005539,4.61,11
E01005539,3.49,39
E01033664,0.77,17
E01033664,2.73,18
E01033664,4.04,12
E01033664,2.54,18
E01033664,3.7,10
E01033651,0.55,34
E01033665,3.07,20
E01033665,4.01,15
E01033665,0.88,37
E01033651,3.26,20
E01033651,4.09,15
E01033651,0.98,36
E01033651,3.35,19
E01033651,3.96,14
E01033664,0.69,36
E01033651,3.67,19
E01033651,4.53,13
E01033676,2.5,20
E01033676,3.41,15
E01005130,0.73,39
E01005203,2.02,21
E01005203,2.61,14
E01005650,2.15,21
E01005650,3.24,16
E01005650,3.4,41
E01005099,1.88,22
E01005099,2.89,16
E01005136,2.93,41
E01005136,2.17,22
E01005136,3.2,16
E01005136,3.69,41
E01005136,2.53,40
E01005136,2.52,22
E01005136,3.43,16
E01005136,1.79,21
E01005136,2.61,16
E01034108,1.73,40
E01005205,2.85,21
E01005205,3.56,16
E01005205,2.14,40
E01005205,3.07,21
E01005205,3.73,16
E01005205,2.03,41
E01005205,2.96,21
E01005205,4.03,16
E01005205,2.21,41
E01005205,2.18,21
E01005205,3.1,14
E01005206,3.02,41
E01005203,2.7,41
E01005203,1.87,20
E01005203,2.87,14
E01005203,2.56,40
E01005203,1.54,20
E01005203,2.59,14
E01005203,2.28,40
E01005203,1.39,20
E01005203,2.59,15
E01005203,1.57,40
E01033676,2.43,20
E01033676,3.48,15
E01033676,2.32,40
E01005526,3.23,25
E01005526,4.47,17
E01005529,3.34,23
E01005529,4.32,17
E01005549,2.82,21
E01005549,3.88,16
E01005529,1.39,4
E01005539,2.6,23
E01005539,3.81,15
E01005539,2.26,21
E01005539,3.2,14
E01005549,1.76,40
E01005552,-5.98,4
E01005539,3.09,40
E01005524,2.63,23
E01005524,3.71,17
E01005529,3.2,23
E01005529,4.29,17
E01005529,-0.02,39
E01005527,0.26,4
E01005551,0.89,4
E01005554,2.78,24
E01005554,4.29,16
E01005554,2.89,22
E01005554,4.46,16
E01005552,3.23,11
E01005552,5.9,10
E01005552,3.06,11
E01005552,7.6,7
E01005552,-5.72,4
E01005552,0.72,1
E01005527,3.26,24
E01005527,4.81,16
E01005527,3.34,24
E01005527,4.91,16
E01005526,3.45,25
E01005526,4.67,16
E01005526,3.45,25
E01005526,4.69,17
E01005529,3.55,24
E01005529,4.73,17
E01005529,3.14,24
E01005529,4.24,17
E01005539,2.05,19
E01005539,3.29,10
E01005539,0.85,39
E01005544,2.29,41
E01005549,2.72,21
E01005549,3.91,16
E01005549,1.38,39
E01005533,2.56,21
E01005533,3.77,16
E01005548,1.06,39
E01005548,1.71,20
E01005548,3.28,15
E01005548,1.57,39
E01005548,1.37,20
E01005548,2.36,14
E01005066,0.27,9
E01033653,-1.31,14
E01033653,3.12,17
E01033653,-0.72,13
E01033662,4.8,17
E01005066,4.56,16
E01033662,-0.97,10
E01033653,3.19,16
E01033653,-1.19,13
E01005212,5.08,7
E01005210,5.58,5
E01005066,0.52,7
E01034115,1.44,5
E01033664,1.67,11
E01033664,2.14,16
E01033664,5.38,10
E01033667,2.76,26
E01033653,0.79,21
E01033653,4.32,1
E01033667,3.42,26
E01033667,1.23,8
E01033667,5.19,15
E01033651,4.77,28
E01005256,6.83,32
E01005256,2.35,10
E01005256,7.84,17
E01005256,7.61,33
E01005129,1.38,9
E01005129,4.56,16
E01005129,7.32,29
E01005129,2.22,9
E01005129,4.95,16
E01005129,7.43,28
E01005130,1.71,9
E01005130,4.6,16
E01005130,7.19,28
E01005130,1.36,9
E01005130,4.62,16
E01005130,5.75,28
E01005130,1.6,9
E01005130,4.57,16
E01033651,5.08,28
E01005130,1.12,9
E01005130,4.17,16
E01033651,0.62,9
E01033651,4.08,16
E01005256,2.15,10
E01005256,7.05,17
E01005256,7.45,32
E01005256,3.05,9
E01005256,7.51,17
E01005257,7.25,32
E01005257,2.7,9
E01005257,5.75,16
E01005257,7.56,31
E01005257,2.31,9
E01005257,5.32,16
E01005257,7.55,31
E01005257,7.4,31
E01005257,2.12,9
E01005257,5.29,16
E01005129,7.55,30
E01005257,2.64,9
E01005257,5.57,16
E01005370,7.39,33
E01005433,2.1,11
E01005256,2.09,10
E01005256,5.48,17
E01005433,3.41,13
E01005433,-1.61,3
E01005433,0.16,3
E01005433,3.71,13
E01005350,3.32,10
E01005350,8.9,15
E01005350,7.5,31
E01005369,2.38,10
E01005369,5.51,17
E01005370,7.15,33
E01005369,2.96,10
E01005369,6.02,16
E01005369,7.56,34
E01005371,2.14,10
E01005371,5.75,16
E01005371,8.08,34
E01005371,2.5,10
E01005371,5.8,16
E01005371,8.2,35
E01005363,2.74,10
E01005363,5.99,16
E01005368,8.07,35
E01005368,2.15,10
E01005368,6.23,16
E01005368,8.06,35
E01005368,2.68,10
E01005368,6.15,15
E01005362,1.55,10
E01005362,8.03,15
E01005362,7.28,35
E01005376,7.93,35
E01005376,2.36,10
E01005376,9.78,15
E01005376,2.65,10
E01005376,9.31,15
E01005342,8.07,35
E01005342,2.84,10
E01005342,9.61,15
E01005342,7.22,35
E01005381,7.78,36
E01005342,2.52,10
E01005342,8.23,16
E01005381,2.67,10
E01005381,9.64,17
E01005463,7.94,35
E01034233,7.04,33
E01034233,2.78,10
E01034233,8.08,17
E01034233,6.66,33
E01034233,3.8,10
E01034233,8.65,16
E01005459,3.08,10
E01005459,8.91,16
E01005459,8.13,33
E01005370,2.52,10
E01005370,5.9,16
E01005256,7.48,33
E01005350,5.35,5
E01005350,1.32,1
E01005350,1.19,10
E01005433,-0.27,1
E01005394,3.67,28
E01005434,1.09,32
E01005459,-1.21,31
E01005350,2.27,35
E01005350,3.88,21
E01005392,2.78,28
E01005392,1.1,35
E01005392,0.68,35
E01005392,4.81,26
E01005392,1.21,35
E01005390,5.23,27
E01005390,1.01,35
E01005395,4.39,28
E01005394,1.7,35
E01005395,1.25,35
E01005395,4.44,28
E01005394,4.07,28
E01005394,2.12,35
E01005400,0.98,35
E01005400,2.8,28
E01005400,1.99,35
E01005398,2.89,28
E01005402,2.54,27
E01005402,1.86,35
E01005402,3.22,27
E01005354,1.21,35
E01005348,1.41,36
E01005348,2.92,27
E01005348,1.38,37
E01005354,2.6,27
E01005350,2.93,27
E01005350,1.4,36
E01005350,2.94,27
E01005350,1.07,36
E01005350,2.82,36
E01005394,1.49,35
E01005439,2.52,30
E01005439,1.53,36
E01005459,1.81,36
E01005459,-0.32,32
E01005434,2.74,36
E01005434,1.02,31
E01005434,1.46,31
E01005434,2.06,36
E01005438,1.78,36
E01005438,2.25,31
E01005438,2.25,30
E01005438,1.97,36
E01005324,2.59,30
E01005323,1.51,36
E01005323,2.52,35
E01005323,3.41,30
E01005323,3.56,30
E01005323,1.8,35
E01005323,3.72,30
E01005323,2.08,35
E01005440,3.77,30
E01005440,1.78,35
E01005960,4.38,10
E01005960,1.15,28
E01005957,3.91,23
E01005957,1.35,32
E01005957,3.74,29
E01005957,1.87,33
E01005954,1.68,33
E01005954,5.27,31
E01005954,0.59,33
E01005954,5.04,31
E01005954,4.81,30
E01005954,1,35
E01005954,1,35
E01005954,4.82,30
E01005954,4.35,30
E01005954,1.06,35
E01005468,3.39,28
E01005468,2.17,35
E01005482,3.42,26
E01005564,3.63,32
E01005564,3.05,31
E01005564,3.19,32
E01005482,3.69,30
E01005482,3.07,18
E01005482,3.61,29
E01005482,3.18,30
E01005482,3.38,30
E01005482,3.41,31
E01005564,3.25,31
E01005469,3.75,32
E01005475,1.84,29
E01005465,3.78,32
E01005465,2.36,29
E01005465,4.04,32
E01005465,1.45,29
E01005467,2.14,29
E01005468,3.5,32
E01005468,2.76,27
E01005468,3.5,32
E01005468,2.95,27
E01005468,3.08,33
E01005468,3.34,28
E01005468,2.59,35
E01005468,3.97,28
E01005564,2.21,30
E01005475,4.16,32
E01005350,2.47,36
E01005350,0.15,10
E01005350,1.68,2
E01005433,2.22,1
E01005433,2.27,1
E01005428,1.06,2
E01005536,-9.2,1
E01005536,5.04,2
E01005536,376.42,4
E01005538,15.29,1
E01005526,292.64,5
E01005525,0.69,2
E01005525,365.7,4
E01005525,0.02,1
E01005525,364.88,4
E01005525,-2.46,1
E01005525,363.8,4
E01005525,-4.83,1
E01005525,484.12,3
E01005536,371.36,4
E01005525,1,1
E01005525,479.22,3
E01005543,297.55,5
E01005539,-18.63,1
E01005539,-1.04,2
E01005539,23.79,1
E01005539,-2.93,2
E01005539,-16.96,1
E01005539,-13.74,2
E01005539,6.14,3
E01005539,9.89,3
E01005539,-16.6,1
E01005539,-6.87,2
E01005538,21.96,2
E01005538,-15.09,1
E01005538,-15.93,1
E01005538,1.11,2
E01005538,6.8,2
E01005538,-12.97,1
E01005538,-4.36,1
E01005525,293.9,5
E01005539,2.3,2
E01005525,372.28,4
E01005525,297.41,5
E01005525,293.32,5
E01005528,292.35,5
E01005525,488.08,3
E01005543,483.01,3
E01005543,482,3
E01005543,484.67,3
E01005543,482.86,3
E01005038,9,2
E01005033,8.78,2
E01005033,8.9,2
E01004970,-44.78,1
E01004970,36.4,3
E01004970,0.37,2
E01004970,33.91,2
E01004970,-18.1,2
E01004969,1.48,3
E01004969,0.18,3
E01005036,6.65,1
E01005036,5.89,2
E01005033,8.46,2
E01005032,8.62,2
E01005032,7.69,1
E01005037,1.05,2
E01005033,8.88,2
E01005647,8.39,2
E01005045,52.15,2
E01004975,9.35,1
E01004975,-4.65,3
E01004974,29.36,3
E01004974,22.56,3
E01004974,6.67,3
E01004974,-11.03,3
E01005039,25.16,3
E01004975,52,2
E01004973,35.59,2
E01004973,1.25,3
E01004973,33.91,3
E01004970,-6.08,3
E01005045,8.86,2
E01005045,10.67,1
E01005036,-0.68,3
E01005045,37.2,3
E01005045,38.61,3
E01005039,55.49,2
E01005039,9.07,1
E01005039,8.2,3
E01005045,9.34,1
E01005045,-3.12,3
E01005036,31.64,2
E01005036,31.75,3
E01005037,0.52,2
E01005037,-0.84,2
E01005032,-2.22,2
E01005032,8.29,2
E01005032,8.7,2
E01005039,-28.12,1
E01004974,9.33,1
E01004974,13.91,1
E01004974,24.91,3
E01004974,48.91,1
E01005034,23.45,3
E01005037,-10.27,1
E01005037,3.7,1
E01005037,16.89,2
E01005037,11.13,1
E01005031,19.88,3
E01005031,9.85,1
E01005034,9.21,1
E01005034,-8.53,3
E01004974,-14.19,2
E01005037,10.73,1
E01005037,17.36,1
E01005031,4.36,3
E01005648,8.46,2
E01005647,8.94,2
E01005648,9.26,2
E01005648,9.52,2
E01005360,22.74,3
E01005360,22.18,3
E01005447,43.35,3
E01005447,21.35,3
E01005447,48.12,2
E01005447,26.12,2
E01005397,30.91,2
E01005397,-20.1,3
E01005397,25.47,3
E01005397,-40.52,2
E01005397,4.62,2
E01005447,21.09,3
E01005445,28.19,3
E01005445,22.85,3
E01005357,23.29,3
E01005359,23.38,3
E01005361,22.03,3
E01005355,22.41,3
E01005355,-0.17,3
E01005355,-1.65,2
E01005355,26.7,2
E01005356,51.11,3
E01005356,17.66,3
E01005399,36.6,2
E01005399,-19.04,3
E01005400,-16.22,2
E01005400,9.23,2
E01005400,-22.33,3
E01005360,22.24,3
E01005397,14.4,1
E01005397,58.4,1
E01005432,-43.24,1
E01005432,9.09,1
E01005432,30.08,2
E01005432,-46.35,1
E01005433,-46.88,1
E01005433,3.24,3
E01005433,59.6,3
E01005433,1.83,3
E01005433,79.45,1
E01005433,17.34,2
E01005444,22.91,3
E01005398,-13.09,2
E01005357,23.71,3
E01005357,23.63,3
E01005360,23.41,3
E01005361,22.53,3
E01005361,22.16,3
E01005361,21.8,3
E01005359,23.12,3
E01005359,22.81,3
E01005398,39.82,2
E01005357,23.31,3
E01005357,23.07,3
E01005357,22.89,3
E01005359,23.15,3
E01005359,22.33,3
E01005361,21.83,3
E01005361,22.36,3
E01005350,-56.38,1
E01005448,5.92,1
E01005452,5.04,1
E01005448,6.06,1
E01005421,6.89,1
E01005421,6.45,1
E01005421,6.17,1
E01005421,5.94,1
E01005453,6.66,1
E01005452,4.97,1
E01032558,5.61,1
E01032558,5.61,1
E01032558,5.46,1
E01032559,5.54,1
E01005453,6.29,1
E01005453,6.17,1
E01005452,4.85,1
E01005432,2.95,1
E01005421,5,1
E01005452,5.33,1
E01005448,4.52,1
E01034233,3.25,1
E01005459,4.45,1
E01005453,6.94,1
E01005388,1.56,1
E01005389,9.3,1
E01005389,6.25,1
E01005389,5.04,1
E01005389,7.56,1
E01005389,1.24,1
E01032557,6.48,1
E01032557,6.14,1
E01005389,5.7,1
E01005389,4.32,1
E01032920,6.67,1
E01005428,7.33,1
E01032920,6.97,1
E01032920,7.42,1
E01005459,5.04,1
E01005448,6.96,1
E01005456,6.18,1
E01005449,6.34,1
E01005449,5.5,1
E01005449,6.46,1
E01005417,5.92,1
E01005388,6.43,1
E01005418,5.8,1
E01005418,5.91,1
E01032556,7.66,1
E01005431,6.99,1
E01005451,7.68,1
E01005451,8.45,1
E01005428,7.94,1
E01005428,7.71,1
E01033664,-4.39,2
E01033667,2.66,2
E01033667,18.59,5
E01033653,1.72,2
E01033653,12.89,6
E01033653,37.59,6
E01033654,22.65,10
E01005631,15.94,3
E01033681,0.92,2
E01033681,14.13,8
E01033993,11.59,11
E01033993,0.88,2
E01033993,13.93,8
E01033681,12.13,11
E01033682,11.17,11
E01033682,0.27,2
E01033682,15.98,6
E01033681,0.46,2
E01033681,16.59,6
E01005631,16.86,3
E01005631,10.23,7
E01005723,20.48,12
E01005637,14.59,5
E01005637,16.11,8
E01005738,65.47,2
E01005738,13.75,6
E01005738,18.5,5
E01005733,25.78,6
E01005733,12.85,6
E01005733,28.94,8
E01005726,12.66,6
E01005726,13.89,5
E01005726,16.28,8
E01005727,13.61,5
E01005727,16.1,8
E01005727,13.97,5
E01005727,15.93,8
E01005727,13.64,5
E01005637,14.6,5
E01005634,20.07,8
E01005634,14.57,5
E01005632,16.08,8
E01005636,14.18,5
E01005636,14.59,8
E01005636,13.82,5
E01005636,11.26,7
E01005631,13.66,5
E01005631,17.88,8
E01005631,16.98,3
E01005599,22.6,8
E01005719,0.79,1
E01005719,16.74,6
E01005719,9.42,9
E01005719,10.22,11
E01005719,0.59,1
E01005719,16.73,6
E01033983,11.12,11
E01033983,0.64,1
E01033983,17.01,6
E01005723,13.5,12
E01033983,1.33,2
E01033983,15.63,7
E01005723,12.32,11
E01005723,1.3,2
E01005723,15.4,7
E01005723,1.05,2
E01005723,18.24,6
E01032914,17.83,12
E01032914,0.65,2
E01032914,19.06,5
E01032914,1.27,2
E01032914,18.95,5
E01032914,22.59,12
E01032912,0.63,2
E01032912,18.74,5
E01032912,12.68,11
E01005667,13.26,11
E01005667,0.19,2
E01005667,14.52,8
E01005667,20.99,12
E01033993,-0.09,2
E01033993,14.09,8
E01033993,24.54,12
E01033993,14.1,11
E01033993,0.83,2
E01033993,13.77,8
E01033677,23.99,11
E01033653,1.71,2
E01033653,16.24,5
E01033653,8.54,11
E01033653,1.03,2
E01033653,16.91,6
E01033677,24.38,11
E01034131,14.96,11
E01033677,0.34,2
E01033677,16.94,5
E01033677,0.24,2
E01033677,16.66,5
E01033653,1.47,2
E01033653,17.29,6
E01005350,1.73,1
E01005433,2.46,1
E01005433,2.78,1
E01005433,3.05,1
E01005427,3.14,1
E01005451,2.38,3
E01005451,2.42,3
E01005428,2.78,3
E01005428,2.67,2
E01005251,18.69,1
E01005250,15.8,1
E01005249,18.21,1
E01005226,17.28,1
E01005229,17.92,1
E01005229,18.57,1
E01005229,18.81,1
E01005252,18.36,1
E01005253,15.33,1
E01005253,14.43,1
E01005251,17.72,1
E01005252,18.32,1
E01005250,19.03,1
E01005252,18.64,1
E01005251,18.21,1
E01005205,14.08,1
E01005202,15.7,1
E01005223,15.81,1
E01005253,15.81,1
E01005247,17.1,1
E01005350,3.17,1
E01005350,3.85,1
E01005353,4.18,1
E01005352,4.86,1
E01005332,3.55,1
E01005344,3.04,1
E01005344,3.12,1
E01005328,4.6,1
E01005328,3.41,1
E01005332,3.45,1
E01005332,4.03,1
E01005352,4.52,1
E01033667,-1.98,1
E01033667,4.35,15
E01033664,3.54,19
E01005249,2.17,23
E01005251,2.45,22
E01005251,3.96,28
E01005252,3.17,28
E01005252,2.44,22
E01005252,2.89,28
E01005251,2.59,22
E01033685,2.18,22
E01033667,0.76,8
E01005226,2.55,28
E01005226,1.81,23
E01005229,1.78,22
E01005229,3.4,28
E01005229,2.38,22
E01005229,3.37,28
E01005229,2.75,23
E01005252,2.88,28
E01005252,3.29,23
E01005252,2.46,28
E01033685,3,28
E01005205,2.08,27
E01005205,3.46,23
E01005202,3.58,23
E01005224,2.15,27
E01005223,3.35,23
E01005223,2.5,27
E01005224,2.46,27
E01005205,3.55,20
E01005203,2.68,27
E01005203,3.24,20
E01005203,3.15,27
E01005203,2.83,20
E01005203,2.95,26
E01005205,2.31,27
E01005205,3.85,22
E01005205,1.9,27
E01005330,2.68,22
E01005330,2.4,23
E01005330,3.26,22
E01005330,2.99,28
E01005535,3.64,28
E01005330,3.36,28
E01033685,2.06,22
E01005535,2.16,22
E01005330,2.24,28
E01005533,4.25,17
E01005533,0.09,23
E01033664,3,21
E01033664,5.1,24
E01033664,4.86,23
E01033651,1.48,21
E01033665,4.63,25
E01033665,2.77,20
E01033651,4.68,24
E01033651,1.89,21
E01033651,4.99,24
E01033664,1.88,21
E01033651,5.34,24
E01033676,3.95,25
E01005130,3.1,20
E01005203,4.38,20
E01005203,2.67,25
E01005203,3.29,20
E01033676,3.36,25
E01033676,3.39,20
E01005330,2.32,28
E01005534,3.43,28
E01005539,3.13,20
E01005534,2.93,27
E01005539,1.98,27
E01005539,1.76,27
E01005539,3,20
E01005535,3.69,28
E01005534,2.32,23
E01005534,2.87,26
E01005534,2.8,22
E01005530,2.57,22
E01005530,2.5,26
E01005533,1.81,26
E01005533,2.77,22
E01005533,1.93,17
E01005533,2.9,20
E01005539,3.74,18
E01005539,4.42,24
E01005539,4.63,35
E01033664,4.13,27
E01033664,4.93,12
E01033651,4.99,19
E01033665,4.46,36
E01033665,3.93,35
E01033651,4.66,35
E01033651,4.1,32
E01033651,4.99,32
E01033664,3.78,31
E01033651,5.02,29
E01033676,3.91,36
E01005130,3.63,40
E01005203,3.06,38
E01005650,3.19,39
E01005650,6.13,41
E01005099,2.95,38
E01005136,6.31,41
E01005136,3.32,38
E01005136,6.03,41
E01005136,6.11,41
E01005136,3.72,38
E01005136,2.91,38
E01034108,5.08,42
E01005205,3.8,39
E01005205,5.7,42
E01005205,3.98,39
E01005205,5.33,42
E01005205,4.24,39
E01005205,4.57,41
E01005205,3.8,39
E01005206,4.77,40
E01005203,4.37,40
E01005203,3.18,38
E01005203,4.21,41
E01005203,2.9,36
E01005203,4.34,40
E01005203,2.67,36
E01005203,3.4,40
E01033676,3.81,35
E01033676,4.19,40
E01005572,1.69,4
E01005571,2.84,2
E01005571,2.3,4
E01005473,3.12,43
E01005525,4.84,42
E01005543,3.02,42
E01005536,3.39,42
E01005525,4.74,42
E01005543,3.25,42
E01005543,4.51,42
E01005543,3.27,41
E01005543,3.94,42
E01005543,4.57,42
E01005543,4.37,41
E01005543,4.14,41
E01005543,3.94,41
E01005479,3.85,41
E01005479,5.03,40
E01005479,4.2,41
E01005479,3.81,41
E01005479,4.28,40
E01005479,2.7,41
E01005479,5.4,40
E01005479,3.33,41
E01005479,5.25,40
E01005479,5.24,40
E01005477,2.92,42
E01005477,5.39,40
E01005477,2.99,42
E01005477,5.38,40
E01005477,2.87,42
E01005480,4.58,40
E01005480,3.1,43
E01005480,4.53,39
E01005480,3.12,43
E01005480,4.48,39
E01005480,2.99,43
E01005549,3.58,39
E01005482,2.34,4
E01005539,2.76,42
E01005539,4.12,40
E01005590,2.73,4
E01005549,5.92,41
E01005482,2.32,3
E01005482,4.14,16
E01005482,4.77,39
E01005482,4.54,42
E01005482,3.01,37
E01005482,5.36,42
